File Layout Stasiun Rev. 2.0
Properti : D:\CTC-YK-CLIENT-WALLDISPLAY-3\Layout\DISPLAY3.csv
No,Nama Objek,Indek,Grup,Kiri,Atas,Tinggi,Lebar,Front/Back,Tips,Tipe,No Stasiun,Buka Layout,Alokasi,Nama Variabel
94,Label,8,0,7479,1035,20,188,0,,1,0,,0,,,,,,LEMPUYANGAN,255,65535,14737632,0,,,,,0,16777215,0,0,Arial,18,-1,0,0,0,0,0,0,0,0,54#
95,Label,9,0,2222,1038,36,184,0,,1,0,,0,,,,,,PATUKAN,255,65280,255,0,,,,,0,16777215,0,0,Arial,28,-1,0,0,0,0,0,0,0,0,54#
96,Label,10,0,606,791,20,163,0,,1,0,,0,,,,,,IB KETANDAN,255,65535,14737632,0,,,,,0,16777215,0,0,Arial,18,-1,0,0,0,0,0,0,0,0,54#
97,Label,11,0,675,834,40,40,0,,1,0,,0,,,,,,C,255,65535,14737632,0,,,,,0,16777215,0,0,Arial,36,-1,0,0,0,0,0,0,0,0,54#
98,Gambar Bitmap,38,0,669,829,50,50,0,,0,0,,0,,,,,,,,,,0,VDU_OFF NEW.bmp,0,0,0,0,0,0,0,0,-1,35#
99,Kotak/Track,19,0,784,870,8,111,0,CE-IB-KET-20B-TE-DO,1,0,,2,KT-IB-20B-TE-DO,KT-NEW-IB-20B-RE-DO,,,,255,65535,14737632,0,0,13619151,8421504,10,2,3452,4400,0,0,0,0,35#
100,Kotak/Track,20,0,736,829,49,59,0,KT-IB-20B-TE-DO,3,0,,2,KT-IB-20B-TE-DO,KT-NEW-IB-20B-RE-DO,,,,255,65535,14737632,0,0,13619151,0,11,2,3452,4400,0,0,0,0,35#
101,Kotak/Track,21,0,747,940,8,148,0,CE-IB-KET-10B-TE-DO,1,0,,2,CE-IB-KET-10B-TE-DO,CE-NEW-IB-10B-RE-DO,,,,255,65535,14737632,0,0,13619151,8421504,10,2,4662,5419,0,0,0,0,35#
102,Nama Peralatan,14,0,798,880,15,83,0,,1,0,,0,Track,20BT,0,18#
103,Nomor Kereta,8,0,805,790,30,89,0,,1,0,,0,KT-IB-20B-TE-DO,3452,17#
104,Nomor Kereta,9,0,805,1001,30,89,0,,1,0,,0,CE-IB-KET-10B-TE-DO,4662,17#
105,Nama Peralatan,15,0,813,950,15,52,0,,1,0,,0,Track,10BT,0,18#
